,,RA J2000,DEC J2000,HyperLeda,,,,,,T-type,,,,,,,,,,,,,log(M_BH/M_Sun),,,,"log(M_*,sph/M_Sun)",,"log(M_*,disk/M_Sun)",,"log(M_*,gal/M_Sun)",,B/T,,log(B/T),,D/T,,log(D/T),,m,|phi| [deg.],,tan(|phi|),,sigma_0 [km/s],,log(sigma_0) [km/s],,v_max [km/s],,log(v_max) [km/s],,log(M_DM/M_Sun),,"M_BH/M_*,sph",,"log(M_BH/M_*,sph)",,"M_BH/M_*,disk",,"log(M_BH/M_*,disk)",,"M_BH/M_*,gal",,"log(M_BH/M_*,gal)",,"R_e,sph,maj [kpc]",,"log(R_e,sph,maj) [kpc]	",,"R_e,sph,eq [kpc]",,"log(R_e,sph,eq) [kpc]	",,"n_sph,maj",,"log(n_sph,maj)",,"n_sph,eq",,"log(n_sph,eq)",,"log(I_e,sph,maj/M_Sun/pc^2)",,"log(I_e,sph,eq/M_Sun/pc^2)",,Concentration Index,,avg_Rho_1kpc_Exact_All,,r1_density_approx,,log10(R10_kpc),,logRho_R10_approx,,log_rho10_Exact,,log10(R90_kpc),,logRho_R90_approx,,log_rho_90_Exact_all,,Rho_re_spatial,,SR_pc_All,,Rho_SR_pc_All,,CR_def1_approx_new,,Rho_cr_def1_approx_new,,CR_def2_approx_new,,log_CR_def2_approx_new,,Rho_CR_def2_approx_new,,log_Rho_CR_def2_approx_new,,Sr(pc)_2_using_norm_drho,,Log_Approx_Avg_density_10pc,,Rho_e_Exact_new,,log_Rho_e_Exact_new,,logRho_e_approx_New,,Rsoi_pc_new,,logRho_soi_approx_new,,Rho_soi_exact_new,,log_Rho_soi_exact_new,,Rb_maj,,Rb_maj_kpc,,Rb_eq_kpc,,Avg_Rho_Re_Exact_all,,Avg_Rho_soi_exact_all,,Avg_Rho_re_Exact_all,,Rho_re_Exact_all,,r_soi_2BH_approx,,Rho_r_soi_2BH_approx,,Log_Avg_Rho_10kpc_approx,,Log_Avg_Rho_10kpc_exact_final,,Log_Avg_Rho_100pc_approx,,Log_Avg_Rho_5kpc_approx,,Log_Avg_rho_5kpc_exact_all,,mean effective surface brightness (mag.arcsec-2),,effective U-B color,effective B-V color,Central Mg2 Lick index (in mag),,DC25 diameter (kpc),,total apparent corrected U-B color,,total apparent corrected B-V color,,mean surface brightness within isophote 25 (mag.arcsec-2),corrected 21-cm line flux in magnitude,,21-cm index bt-m21c in magnitude,,absolute B-magnitude,,B-luminosity (L/L_Sun),,log B-luminosity (L/L_Sun),,"log(Sigma_0,sph)",,log(Sigma_0),,R_10 [kpc],,log(R_10) [kpc],,log(R10_phi),,R_h [kpc],,log(R_h) [kpc],,log(Rh_phi),,Log(Halo),,B-V(NED),,V-[3.6](NED),,"C_FUV,tot",,"C_NUV,tot",,GJC23 Type,GJC23 Dust,GJC23 W1-W2,,GJC23 W2-W3,,"GJC23 log(M*,gal/M_sun)",,GJC23 SFR,,GJC23 log(SFR),,GJC23 log(sSFR),,<Sigma>_e,
36,NGC 3585,168.32125,-26.75488889,168.3212415,-26.7548771,E,ETG,1, E               ,-4.8,0.6,,0,0,0,0,0,0,0,0,0,0,8.486884391,0.16185082,0.093421685,0.140094994,11.38,0.15,9.747225283,8.90489277,11.39,0.14,0.977237221,0.462032477,-0.01,0.205332084,0.022762779,0.467255002,-1.642774717,8.91482839,,,,,,214.2,5.05,2.330819466,0.010238969,,,,,,,0.001279041,0.000650574,-2.893115609,0.220900552,0.054910969,1.127212809,-1.260340891,8.915200559,0.001249926,0.000616556,-2.903115609,0.214226002,9.765,6.970270464,0.989672248,0.31,8.03,5.731825072,0.904715545,0.31,5.2,2.274954072,0.716003344,0.19,6.3,,0.799340549,,2.063964766,0.072,2.019964766,0.072,0.65,,4.57799,,1142.3,,-0.153380654,0.097096669,0.483073278,0.637324555,0.481354652,0.097096669,1.851662336,0.097096669,-5.237154176,0.905850522,-4.080772434,0.097096669,0.002795627,,147.058,,76.64902078,,148.12,,76.86793427,,209.9,,2.322012439,,38.74252737,,1.588187949,,9.89,,4.232373735,0.097096669,0.006433289,,-2.191566912,0.097096669,-2.193008424,0.291245,29.03641458,,3.169235014,0.867396344,1423.010572,,3.153208127,0.097096669,,,,,,,0.0376405,,3062.03,,0.0202595,,0.0031513,,45.6,,676.143,,-1.652016595,0.097096669,-1.652075067,0.097096669,2.597620604,0.097096669,-0.91035625,0.097096669,-0.911155437,0.097096669,,,0.555,0.995,0.291,0.003,39.68571406,1.918974406,0.463,0.282842712,0.894,0.200997512,23.735,,,,,-20.969,0.269,36610022855,9070431754,10.5636,0.1076,7.346586586,0.097096669,4.656605796,0.065144172,30.1908579,15.21386404,1.479875454,0.218850926,9.910124546,0.259799399,6.968311034,0.07958557,0.843127527,0.004960108,10.54687247,0.140087839,13.42140756,0.767624476,0.914,,3.84,,,,,,"ES,e",,-0.05,0.04,0.06,0.09,11.03,0.09,0.0074,0.0045,-2.13076828,0.264097996,-13.16076828,0.279012099,1.569497599,0.097102138
37,NGC 3607,169.2275,18.05186111,169.2276675,18.0518559,E,ETG,1, E-S0            ,-3.2,1.4,,0,0,0,0,0,0,1,0,1,0,8.165530387,0.141329153,0.210853365,0.167036339,11.43,0.17,10.28442329,3.483840812,11.46,0.17,0.933254301,0.517001804,-0.03,0.240589334,0.066745699,0.536537916,-1.175576713,3.491093195,,,,,,222.19,4.13,2.346724509,0.008072533,,,,,,,0.000543914,0.000277154,-3.264469613,0.22129653,0.007605138,0.061111846,-2.1188929,3.489816704,0.00050761,0.000258654,-3.294469613,0.221296037,8.316,5.935972266,0.919914481,0.31,7.86,5.610478838,0.895422546,0.31,5.5,2.406201422,0.740362689,0.19,5.6,,0.748188027,,2.116089644,0.068,2.112089644,0.068,0.539,,4.04001,,1108.3,,-0.162543106,0.094168802,0.464482113,0.609440712,0.46259198,0.094168802,1.730920874,0.094168802,-4.901051766,0.886637566,-4.887653778,0.094168802,0.004011756,,135.775,,74.03830288,,137.03,,74.25485177,,294.47,,2.469041056,,17.05459533,,1.231841419,,12.65,,4.041533427,0.094168802,0.009201646,,-2.036134473,0.094168802,-2.037716698,0.29129195,11.31157264,,3.678429264,0.868712927,4478.042236,,3.651088185,0.094168802,,,,,,,0.0503792,,8520.89,,0.0271364,,0.00448535,,31,,981.889,,-1.682028545,0.094168802,-1.682007661,0.094168802,2.483133511,0.094168802,-0.942638237,0.094168802,-0.943327597,0.094168802,21.013,0.386,0.52,0.93,0.291,0.004,33.83237582,2.96027312,0.462,0.240416306,0.898,0.240416306,22.992,,,,,-20.941,0.24,35677958829,7886547470,10.5524,0.096,6.833435245,0.094168802,4.520311556,0.065144172,27.12202734,11.99180421,1.433322149,0.1920201,10.02667785,0.256459975,6.298247965,0.15257861,0.799219755,0.010521029,10.66078024,0.170325254,13.53745967,0.773499678,0.911,,3.54,,,,,,"ES,e",,-0.08,0.04,0.73,0.06,11.13,0.08,0.2514,0.0261,-0.599634727,0.045087852,-11.72963473,0.091830901,1.639881284,0.128858913
38,NGC 3608,169.2458333,18.14861111,169.2456435,18.1486059,E,ETG,1, E               ,-4.8,0.4,,0,0,0,1,0,0,0,0,1,0,8.632971961,0.087679803,0.109978048,0.097157602,10.98,0.14,,,10.98,0.14,1,0.456245059,0,0.198144712,,,,,,,,,,194.24,4.2,2.288338669,0.009390634,85.09,7.12,1.929878524,0.036340072,,,0.004497508,0.001712261,-2.347028039,0.165341667,,,,,0.004497508,0.001712261,-2.347028039,0.165341667,5.035,3.593989942,0.701999475,0.31,4.6004,3.283771863,0.662795595,0.31,5.2,2.274954072,0.716003344,0.19,5.7,,0.755874856,,2.144752414,0.056,2.116752414,0.056,0.577,,2.66875,,887.8,,-0.347488082,0.085905548,0.671561323,0.613506842,0.669699005,0.085905548,1.562312355,0.085905548,-4.746269841,0.889488388,-4.572924258,0.085905548,0.006097394,,123.601,,64.90654939,,124.5,,65.04244575,,182.75,,2.261857386,,30.66844726,,1.486691788,,9.47,,4.001211955,0.085905548,0.013985733,,-1.854314752,0.085905548,-1.855868168,0.291284679,22.83562953,,3.1275378,0.835262216,1289.373238,,3.110378652,0.085905548,,,,,,,0.0773427,,2684.81,,0.0416508,,0.00682229,,47.8,,379.171,,-1.952277436,0.085905548,-1.952005151,0.085905548,2.380939883,0.085905548,-1.186477055,0.085905548,-1.186695287,0.085905548,21.001,0.445,0.425,1,0.293,0.003,20.77098613,2.343521188,0.375,0.366281313,0.908,0.366281313,22.951,19,0.42,7.537,0.493437939,-20.314,0.295,20026266903,5441237670,10.3016,0.118,6.924566046,0.085905548,4.330019175,0.065144172,16.7974375,9.019847141,1.225243034,0.233206395,9.754756966,0.272002247,5.059889676,0.164072376,0.704141048,0.014082467,10.27585895,0.140706488,12.82896257,0.74623273,0.922,,3.45,,7.03,0.11001818,4.96,0.130015384,E,,-0.04,0.04,-0.13,0.1,10.56,0.09,5.00E-05,5.00E-05,-4.301029996,0.434294482,-14.86103,0.443521924,1.648286799,0.085272356
39,NGC 3640,170.27875,3.234805556,170.2787475,3.2348187,E,ETG,1, E               ,-4.7,0.7,,0,0,0,1,0,0,0,0,0,0,7.886490725,0.08509434,0.105933405,0.094003135,,,,,,,,,,,,,,,,,,,,191.43,4.63,2.282009999,0.010504014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515,0.94,0.248,0.005,35.51437431,3.270994755,0.495,0.22627417,0.865,0.181176709,23.384,,,,,-21.005,0.206,37844258472,7180305134,10.578,0.0824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,NGC 3665,171.1820833,38.76277778,171.181899,38.7627867,S0,ETG,1, S0              ,-2.1,0.6,,0,1,0,0,0,0,0,0,1,0,8.759667845,0.100070722,0.099751645,0.100831849,11.14,0.16,11.03113554,0.380249386,11.39,0.14,0.562341325,0.275491676,-0.25,0.212761377,0.437658675,0.408655994,-0.358864459,0.405514739,,,,,,215.12,8.49,2.332680789,0.017140016,,,,,,,0.004165507,0.001811681,-2.380332155,0.188885343,0.0053522,0.004849613,-2.271467696,0.393512989,0.002342437,0.000929014,-2.630332155,0.172241866,2.39704,1.711010457,0.379675281,0.31,2.12148,1.514315349,0.326638942,0.31,2.76,1.207475623,0.440909082,0.19,2.74,,0.437750563,,3.111460206,0.2004,3.087460206,0.2004,0.389,,4.77566,,1282.9,,-0.407086875,0.210722384,1.059899957,0.468739771,1.056671494,0.210722384,0.940644756,0.210722384,-2.534277422,0.821972705,-2.535441977,0.210722384,0.128404829,,112.528,,81.03938675,,115.68,,81.05043782,,637.14,,2.804234871,,4.56806749,,0.659732512,,18.53,,3.377963578,0.210722384,0.284874957,,-0.545345728,0.210722384,-0.548148578,0.291690891,53.36456684,,2.362532931,0.520029645,214.9698104,,2.332377474,0.210722384,,,,,,,1.03393,,347.385,,0.576688,,0.138209,,128.8,,69.3811,,-1.655776761,0.210722384,-1.655140276,0.210722384,2.243933013,0.210722384,-0.857272742,0.210722384,-0.85643877,0.210722384,21.737,0.659,0.505,0.925,0.27,0.005,40.76236171,4.129787483,0.45,0.133364163,0.901,0.185261977,23.551,,,,,-20.842,0.518,32568668220,15538369324,10.5128,0.2072,5.322860762,0.210722384,4.014088416,0.065144172,18.71751,2.809183078,1.272248074,0.065180289,10.11775193,0.154429499,4.552820466,0.212257929,0.658280525,0.020247328,10.73171948,0.141456546,13.42140756,0.767624476,0.933,,3.54,,,,,,S0,Y,-0.05,0.04,1.33,0.04,11.13,0.08,0.72,0.0709,-0.142667504,0.042765943,-11.2726675,0.090713427,3.569058972,0.088616065
41,NGC 3706,172.435,-36.39130556,172.4351565,-36.3913012,S0,ETG,1, E-S0            ,-3.2,0.8,,0,1,0,1,0,0,0,0,0,0,8.77815125,0.047923552,0.070581074,0.057905931,,,,,,,,,,,,,,,,,,,,259.05,6.14,2.413383597,0.010293643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575,1.055,0.302,0.005,40.95230355,2.263107928,0.483,0.114551299,0.915,0.101400197,23.536,,,,,-21.166,0.393,43893478553,15887963389,10.6424,0.1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,NGC 3842,176.0091667,19.94972222,176.0090535,19.9497354,E,ETG,1, E               ,-4.9,0.4,,0,0,0,1,0,0,0,0,1,0,9.935784689,0.117031987,0.129439238,0.123124724,11.91,0.14,10.58328406,4.143354425,11.93,0.13,0.954992586,0.420387909,-0.02,0.19117651,0.045007414,0.429962692,-1.34671594,4.148881441,,,,,,308.06,6.66,2.488635311,0.009389084,,,,,,,0.010611693,0.004462107,-1.974215311,0.182616307,0.225164868,2.150834396,-0.647499371,4.148495808,0.010134088,0.004084892,-1.994215311,0.175057277,40.9849,8.49340978,1.61262388,0.09,29.9552,6.207695728,1.476472224,0.09,8.1,1.305565748,0.908485019,0.07,8.2,,0.913813852,,1.16254408,0.0684,1.30654408,0.0684,0.606,,6.81539,,1407.4,,0.333781681,0.09445805,-0.422318315,0.706618273,-0.423671108,0.09445805,2.613113036,0.09445805,-7.001429575,0.954524839,-7.001429575,0.09445805,0.000173829,,166.726,,86.21259021,,168.05,,86.53401032,,236.41,,2.373665843,,44.12898581,,1.644723946,,9.18,,4.465177214,0.09445805,0.000339343,,-3.469361619,0.09445805,-3.530322104,0.291151617,438.8872744,,1.097582406,0.875042565,12.37238696,,1.092453495,0.09445805,,,,,,,0.00200435,,35.6195,,0.00108146,,0.000187541,,643,,5.6013,,-1.379842075,0.09445805,-1.381241915,0.09445805,2.769266523,0.09445805,-0.678356009,0.09445805,-0.680746077,0.09445805,21.737,0.575,0.535,0.995,0.327,0.003,53.17967264,4.16332453,0.502,0.166066252,0.88,0.151320851,23.298,,,,,-22.212,0.202,1.15027E+11,21400654195,11.0608,0.0808,8.284700956,0.09445805,3.876186215,0.065144172,48.18798979,10.69491726,1.68293881,0.096387992,10.24706119,0.16183524,31.30653022,0.495972079,1.495634936,0.006880288,10.43436506,0.130181943,14.48146721,0.844469752,0.941,,3.84,,,,,,BCG (E),,-0.08,0.06,-0.43,0.07,11.45,0.09,0.00045,0.00045,-3.346787486,0.434294482,-14.79678749,0.443521924,0.924310434,0.076812892
43,NGC 3923,177.7575,-28.80594444,177.757326,-28.8059533,E,ETG,1, E               ,-4.8,0.6,,0,0,0,1,0,0,0,0,1,0,9.473661779,0.13,0.13,0.13,11.55,0.17,,,11.55,0.17,1,0.553970203,0,0.240586202,,,,,,,,,,245.55,4.94,2.390139938,0.008737181,,,,,,,0.008388065,0.004136871,-2.076338221,0.214187712,,,,,0.008388065,0.004136871,-2.076338221,0.214187712,9.11282,1.888473914,0.959652792,0.09,8.35068,1.730533616,0.921721842,0.09,4.78,0.770444972,0.679427897,0.07,4.77,,0.678518379,,2.221467958,0.0432,2.202178786,0.0432,0.499,,4.32448,,1224.2,,-0.03852984,0.078166509,0.272666385,0.573853103,0.270530059,0.078166509,1.714454432,0.078166509,-4.645867935,0.866409936,-4.649017017,0.078166509,0.004367657,,125.661,,75.77070894,,127.7,,76.06232159,,590.87,,2.77149194,,4.589221793,,0.661739047,,19.66,,3.79185922,0.078166509,0.009965393,,-2.001505562,0.078166509,-2.003320357,0.29137185,200.5824763,,1.542509554,0.677405906,34.06713866,,1.532335658,0.078166509,2.29854059,,0.243645303,,0.082492,,0.0498139,,74.9083,,0.0269299,,0.0048352,,353,,12.445,,-1.547831615,0.078166509,-1.547854614,0.078166509,2.374774,0.078166509,-0.832762441,0.078166509,-0.833762356,0.078166509,,,0.605,1.045,0.294,0.005,53.88366354,2.85364957,0.536,0.22627417,0.906,0.161505418,24.008,,,,,-21.123,0.193,42189074657,7499511735,10.6252,0.0772,5.92564401,0.078166509,4.077802642,0.065144172,26.46786,3.971918376,1.422718829,0.065172713,10.12728117,0.182064501,7.567802695,0.316539481,0.878969801,0.018165293,10.6710302,0.170967768,13.69465472,0.782407711,0.929,,3.74,,,,,,E,,-0.1,0.04,-0.03,0.08,11.3,0.08,5.00E-05,5.00E-05,-4.301029996,0.434294482,-15.60103,0.441601287,2.798623343,0.13128095
44,NGC 3998,179.48375,55.45358333,179.4839445,55.4535728,S0,ETG,1, S0              ,-2.2,0.7,,1,1,1,0,0,0,1,0,0,0,8.418774637,0.159700843,0.200914843,0.176934789,10.12,0.26,10.44020767,0.254261763,10.61,0.15,0.323593657,0.223855944,-0.49,0.300436672,0.676406343,0.460179248,-0.169792328,0.295463386,,,,,,265.09,11.04,2.423393345,0.018086729,419.07,31.06,2.622286572,0.032188385,,,0.019896406,0.013993409,-1.701225363,0.305445128,0.009518466,0.006587281,-2.021433035,0.300554728,0.006438351,0.003251679,-2.191225363,0.219339756,0.377,0.347229832,-0.42365865,0.4,0.312,0.28736262,-0.505845406,0.4,1.2,0.690775528,0.079181246,0.25,1.3,,0.113943352,,3.653876406,0.076,3.861876406,0.076,0.26,,2.111,,710,,-1.046754001,0.100098767,1.971762625,0.361842201,1.966604289,0.100098767,-0.082185768,0.100098767,-0.265369308,0.810039229,-0.267319116,0.100098767,5.384315982,,100.487,,80.8689426,,102.47,,79.31841271,,243.94,,2.387283019,,19.66018846,,1.293587677,,5.64,,2.920842713,0.100098767,11.24005572,,1.050768464,0.100098767,1.046626429,0.292118259,49.6675787,,2.25383003,0.369045484,171.9188912,,2.235323601,0.100098767,,,,,,,26.2915,,233.884,,16.2927,,5.80852,,183.2,,33.377,,-2.629107739,0.100098767,-2.629107739,0.100098767,2.108223271,0.100098767,-1.726017752,0.100098767,-1.725999264,0.100098767,19.826,0.434,0.545,0.97,0.288,0.008,10.76625364,0.644545594,0.5,0.149906638,0.916,0.828806371,22.335,15.278,0.273,3.954,0.29285662,-19.404,0.218,8661637420,1739130508,9.9376,0.0872,4.852111254,0.100098767,4.815913155,0.065144172,7.100930208,1.770568054,0.851315244,0.108288339,9.758684756,0.185003687,1.057689219,0.008085671,0.024358078,0.003320032,10.58564192,0.150036738,12.39277626,0.738403586,0.936,,3.47,,,,,,S0,y,0,-0.04,1.39,0.05,10.3,0.08,0.1304,0.0127,-0.884722409,0.042297085,-11.18472241,0.090493334,3.097210714,0.100585704
45,NGC 4026,179.8545833,50.96169444,179.85459,50.9616836,SB0,ETG,1, S0              ,-1.8,0.9,,1,1,0,0,0,0,0,0,0,0,8.255272505,0.124938737,0.079181246,0.10857362,10.19,0.22,10.08113554,0.480399159,10.44,0.17,0.562341325,0.360323466,-0.25,0.278276709,0.437658675,0.514011558,-0.358864459,0.510060456,,,,,,173.49,3.85,2.239274447,0.009637638,220,38.48,2.342422681,0.075962053,,,0.011621776,0.00677728,-1.934727495,0.25326035,0.014932653,0.017083703,-1.825863036,0.496854655,0.006535405,0.003178116,-2.184727495,0.211193988,0.1953,0.179877947,-0.709297757,0.4,0.14805,0.136359089,-0.829591588,0.4,3.45,1.985979643,0.537819095,0.25,3.98,,0.599883072,,4.361657755,0.1068,4.401657755,0.1068,0.514,,2.73169,,609.7,,-1.688470641,0.125099973,3.95926409,0.536018855,3.956817773,0.125099973,-0.080937421,0.125099973,-0.491674885,0.84764238,-0.492561494,0.125099973,36.94112965,,168.92,,59.97230446,,168.58,,59.97399042,,19.26,,1.284656283,,10306.69122,,4.013119265,,2.79,,4.910832582,0.125099973,83.64350171,,1.922432206,0.125099973,1.920324339,0.291435292,25.75449204,,3.755941668,0.532955486,5682.285929,,3.754523083,0.125099973,,,,,,,376.963,,14999,,200.834,,39.4328,,10.4,,33458.7,,-2.514524175,0.125099973,-2.514524175,0.125099973,2.977724977,0.125099973,-1.612889707,0.125099973,-1.612889707,0.125099973,19.791,0.797,0.565,0.965,0.227,0.01,16.01370412,0.92182291,,,0.829,0.108894444,23.542,,,,,-19.11,0.278,6606934480,1691688807,9.82,0.1112,7.713587474,0.125099973,3.84514582,0.065144172,8.026611681,1.203991752,0.904532253,0.065144172,9.535467747,0.182054286,1.25177002,0.025481353,0.097524546,0.00884061,10.34247545,0.170229717,12.22209271,0.737056716,0.901,,3.27,,,,,,S0,y,-0.04,0.03,0.52,0.05,10.18,0.08,0.0009,0.0008,-3.045757491,0.386039539,-13.22575749,0.39424171,4.968827046,0.129449825
46,NGC 4261,184.8466667,5.824944444,184.846542,5.8249555,E,ETG,1, E               ,-4.8,0.4,,0,0,0,1,0,0,1,0,1,0,9.205902972,0.093802468,0.073497358,0.083649913,11.52,0.16,10.19328406,4.757443759,11.54,0.15,0.954992586,0.482609786,-0.02,0.219472664,0.045007414,0.493722489,-1.34671594,4.764125145,,,,,,296.73,4.28,2.472361457,0.006264215,,,,,,,0.004851801,0.002073691,-2.314097028,0.185620227,0.102948237,1.128980713,-0.987381088,4.762685694,0.004633434,0.001889034,-2.334097028,0.177060307,7.627,5.444163116,0.882353746,0.31,6.8585,4.895606757,0.836229143,0.31,4.7,2.056208488,0.672097858,0.19,4.3,,0.633468456,,2.286142566,0.0472,2.306142566,0.0472,0.447,,4.13799,,1228.9,,-0.0506375,0.080446275,0.296092754,0.552001875,0.293770543,0.080446275,1.617044554,0.080446275,-4.346548428,0.853789484,-4.347024083,0.080446275,0.006325553,,117.481,,74.5119258,,119.83,,74.89315989,,722,,2.858537198,,3.018808594,,0.479835578,,22.15,,3.644922731,0.080446275,0.014374227,,-1.84241549,0.080446275,-1.844394395,0.291409879,24.46543763,,2.899448476,0.7020008,732.7975697,,2.86498402,0.080446275,,,,,,,0.0677197,,1279.45,,0.0367441,,0.00696127,,111.4,,84.1747,,-1.542122643,0.080446275,-1.541980422,0.080446275,2.296366784,0.080446275,-0.8289555,0.080446275,-0.829805782,0.080446275,,,0.555,1.005,0.324,0.004,37.6287033,1.906152408,0.513,0.143735869,0.951,1.372433241,23.184,,,,,-21.443,0.17,56650011192,8870020048,10.7532,0.068,5.899060815,0.080446275,4.415541494,0.065144172,28.59970025,11.03174658,1.456361481,0.167520171,10.08363852,0.224862197,6.162468073,0.249805449,0.789754682,0.017604818,10.75024532,0.151029565,13.6767176,0.781335016,0.975,,3.69,,,,,,E,,-0.08,0.04,0.22,0.08,11.17,0.08,0.153,0.0231,-0.815308569,0.065569951,-11.98530857,0.103437993,1.781613505,0.100970411
47,NGC 4281,185.0895833,5.386388889,185.089749,5.3864016,S0,ETG,1, S0-a            ,-1.5,0.7,,0,1,0,0,0,0,0,0,0,0,8.73239376,0.020933907,0.021994294,0.021446641,,,,,,,,,,,,,,,,,,,,252.42,7.02,2.402123762,0.012078073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.975,0.29,0.01,22.22076438,1.074469217,,,0.879,0.21260762,23.064,,,,,-20.191,0.574,17881337487,9453389942,10.2524,0.2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,NGC 4291,185.07375,75.37094444,185.073708,75.3709444,E,ETG,1, E               ,-4.8,0.4,,0,0,0,1,0,0,0,0,0,0,8.967248359,0.118997543,0.164447278,0.136897174,10.8,0.18,,,10.8,0.18,1,0.586616189,0,0.254764174,,,,,,,,,,292.66,6.78,2.466363368,0.01006122,,,,,,,0.014697666,0.007309225,-1.832751641,0.215976901,,,,,0.014697666,0.007309225,-1.832751641,0.215976901,1.815,1.295549503,0.258876629,0.31,1.8634,1.330097489,0.270306091,0.31,4.2,1.837462904,0.62324929,0.19,5.9,,0.770852012,,2.860834878,0.0488,2.712834878,0.0488,0.704,,3.54934,,906.9,,-0.755068653,0.081395351,1.710076747,0.62159151,1.708265016,0.081395351,1.18692916,0.081395351,-3.810077322,0.89485234,-3.803757419,0.081395351,0.059256517,,151.551,,70.46570295,,151.94,,70.48722127,,64.56,,1.809963522,,417.5673182,,2.6207265,,5,,4.445130481,0.081395351,0.136024223,,-0.866383748,0.081395351,-0.867906903,0.291270733,16.59942287,,3.728457703,0.995149376,5202.725133,,3.716230882,0.081395351,,,,,,,0.766982,,11645.5,,0.412702,,0.0664046,,37,,1232.88,,-2.016000461,0.081395351,-2.018141996,0.081395351,2.681521629,0.081395351,-1.197863479,0.081395351,-1.197666263,0.081395351,20.578,0.305,0.55,0.96,0.299,0.005,14.78892548,2.213429358,,,0.907,0.148492424,22.678,,,,,-20.347,0.161,20644292321,3061269440,10.3148,0.0644,7.693584573,0.081395351,4.415424755,0.065144172,10.80872304,4.146064817,1.033774389,0.16658888,9.766225611,0.245258751,2.218577537,0.066828806,0.346074611,0.013081978,10.45392539,0.180474758,12.6062257,0.741487548,0.927,,3.38,,,,,,E,,0.01,0.04,0,0.09,10.47,0.08,5.00E-05,5.00E-05,-4.301029996,0.434294482,-14.77103,0.441601287,2.250655847,0.143205791
49,NGC 4339,185.8954167,6.08175,185.895588,6.0817629,S0,ETG,1, E               ,-4.6,1,,0,1,0,0,0,0,0,0,0,0,7.62800556,0.137383556,0.085283845,0.119515148,9.73,0.21,10.05020767,0.230070006,10.22,0.14,0.323593657,0.188237069,-0.49,0.252632641,0.676406343,0.41984628,-0.169792328,0.269567139,,,,,,110.96,3.11,2.045166448,0.012172457,,,,,,,0.007906888,0.004574209,-2.10199444,0.251243468,0.003782665,0.002336569,-2.422202112,0.268265673,0.002558619,0.001157046,-2.59199444,0.196394541,0.50464,0.360212728,-0.297018328,0.31,0.48792,0.348277969,-0.31165138,0.31,1.46,0.638737105,0.164352856,0.19,1.4,,0.146128036,,3.131156615,0.072,3.135156615,0.072,0.265,,0.78791,,558,,-0.868981256,0.097096669,1.113330094,0.370580867,1.108352498,0.097096669,0.126904808,0.097096669,-1.242176717,0.809382644,-1.244074034,0.097096669,0.641746671,,36.151,,46.89453898,,41.01,,46.21308015,,357.28,,2.553008706,,2.732094769,,0.43649576,,7.33,,2.253207053,0.097096669,1.354397951,,0.131746288,0.097096669,0.127691461,0.29206692,15.03325377,,2.016104922,0.462157073,85.97236691,,1.934358884,0.097096669,,,,,,,3.31172,,105.944,,2.02281,,0.69234,,84.2,,22.7789,,-2.955330911,0.097096669,-2.955330911,0.097096669,1.45241517,0.097096669,-2.052432481,0.097096669,-2.052423171,0.097096669,,,0.51,0.91,0.251,0.003,11.01450141,0.735492976,0.471,0.499264459,0.872,0.080610173,23.026,,,,,-18.871,0.189,5301515067,922863531,9.7244,0.0756,4.211859495,0.097096669,3.814876013,0.065144172,4.915122047,0.737268307,0.691534306,0.065144172,9.528465694,0.154414258,1.445428936,0.065655116,0.159996745,0.019726777,10.06000326,0.141382975,12.03336387,0.736461041,0.887,,2.96,,,,,,S0,N,-0.08,0.04,0.67,0.14,10.02,0.08,0.0728,0.016,-1.137868621,0.095449337,-11.15786862,0.124541462,3.482142884,0.09670149
